uid,category,url
157,news,/news/cannes-studiocanal-storms-bastille-day-703651
158,news,/news/george-clooney-oscars-brad-pitt-stacy-keibler-descendants-290691
159,news,/news/front-runner-premiere-hugh-jackman-jason-reitman-interviews-1156716
160,news,/news/agnes-vardas-jane-b-gets-832493
161,news,/news/safe-haven-trailer-julianne-hough-382305
162,news,/news/george-miller-mad-max-sequels-861549
163,news,/news/women-filmmakers-2016-statistics-show-female-directors-declined-number-963729
164,news,/news/san-francisco-film-festival-announces-686568
165,news,/news/bachelorette-premiere-kirsten-dunst-isla-fisher-lizzy-caplan-365349
166,news,/news/whistler-film-festival-chinese-studios-396571
167,news,/news/mens-rights-activists-boycott-mad-795658
168,news,/news/pamela-anderson-joins-canadian-indie-755474
169,news,/news/books-at-berlinale-childrens-titles-858896
170,news,/news/ruby-sparks-338836
171,news,/news/cracking-code-how-two-work-745734
172,news,/news/telluride-2017-angelina-jolie-francis-ford-coppola-ken-burns-films-make-cut-1034211
173,news,/news/lion-producers-working-weinstein-how-brexit-president-trump-will-impact-filmmaking-950983
174,news,/news/james-l-brooks-talks-simpsons-738213
175,news,/news/sundance-obama-love-story-southside-845080
176,news,/news/issa-rae-star-paul-feigs-american-princess-1151291
177,news,/news/10-visions-future-spike-jonzes-648768
178,news,/news/oscars-why-daniela-vegas-transformative-performance-a-fantastic-woman-deserves-a-nom-guest-column-1073071
179,news,/news/report-7-days-deals-75349
180,news,/news/women-entertainment-power-100-56504
181,news,/news/les-film-festival-lizzie-velasquez-797085
182,news,/news/what-movies-are-week-dark-tower-kidnap-more-1026816
183,news,/news/film-festival-kino-pavasaris-kicks-168806
184,news,/news/elisabeth-moss-talks-having-full-approval-her-nude-scenes-handmaids-tale-drama-actress-roundtable-1112907
185,news,/news/keanu-reeves-joins-marti-noxons-indie-drama-bone-878901
186,news,/news/tribeca-film-festival-2018-feature-film-lineup-1092766
187,news,/news/cartagena-film-fest-ixcanul-comes-782772
188,news,/news/fifty-shades-grey-director-sam-571820
189,news,/features/barry-jenkins-quietly-raced-make-beale-street-could-talk-1172166
190,news,/news/martha-marcy-may-marlene-reviews-252040
191,news,/news/paul-feig-aimed-revive-hitchcockian-thriller-a-simple-favor-1142803
192,news,/news/nominees-golden-globe-nods-59613
193,news,/news/wayne-maunder-dead-actor-1960s-tv-westerns-lancer-custer-was-80-1162237
