url,reason
https://www.hollywoodreporter.com/features/steve-mcqueen-tackling-social-injustice-widows-1152651,cannot get text
https://www.hollywoodreporter.com/features/harrison-ford-melanie-griffith-working-girl-oral-history-1164247,cannot get text
https://www.hollywoodreporter.com/features/making-eighth-grade-how-bo-burnham-brought-his-anxiety-screen-1162239,cannot get text
https://www.hollywoodreporter.com/review/king-kong-review-1933-movie-1070365,cannot get meta
https://www.hollywoodreporter.com/review/revenge-nerds-review-1984-movie-1022865,cannot get meta
https://www.hollywoodreporter.com/review/a-river-runs-it-review-1992-movie-1045786,cannot get meta
https://www.hollywoodreporter.com/review/lost-america-thrs-1985-review-1093191,cannot get meta
https://www.hollywoodreporter.com/review/psycho-review-1960-movie-1014164,cannot get meta
https://www.hollywoodreporter.com/review/harry-hendersons-review-1987-movie-1009236,cannot get meta
https://www.hollywoodreporter.com/review/apartment-review-1960-movie-1011488,cannot get meta
https://www.hollywoodreporter.com/review/selena-review-1997-movie-987622,cannot get meta
https://www.hollywoodreporter.com/review/riptide-review-1934-movie-1094038,cannot get meta
https://www.hollywoodreporter.com/review/minority-report-review-2002-movie-1015295,cannot get meta
https://www.hollywoodreporter.com/review/st-elmos-fire-review-1985-movie-1017380,cannot get meta
https://www.hollywoodreporter.com/review/caddyshack-review-1980-movie-1024170,cannot get meta
https://www.hollywoodreporter.com/review/pans-labyrinth-review-2006-movie-1070658,cannot get meta
https://www.hollywoodreporter.com/review/iron-giant-review-1999-movie-1025363,cannot get meta
https://www.hollywoodreporter.com/review/contact-review-1997-movie-1019683,cannot get meta
https://www.hollywoodreporter.com/review/annie-hall-review-1977-movie-995791,cannot get meta
https://www.hollywoodreporter.com/review/ladies-meet-review-1933-movie-1093442,cannot get meta
https://www.hollywoodreporter.com/review/jazz-singer-review-1952-movie-1070488,cannot get meta
https://www.hollywoodreporter.com/review/escape-new-york-review-1981-movie-1019624,cannot get meta
https://www.hollywoodreporter.com/review/christopher-strong-review-1933-movie-1070352,cannot get meta
